registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.4-amd64,sha256:1a80a956635358d2796ba3787a6b7766133d940f7e4830fc7848f1f802d2ddd5,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.4-s390x,sha256:a0a37f9e7f4721f511cd921147261305cc7d1b1bb18dcaaf768dae9cab7e9190,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.4-ppc64le,sha256:16de6e03145e1e911af8e74a6670a43200cbf4dc0dfd56cd8855c6b0ac808f01,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.5-amd64,sha256:12e505ab6c11669ffbe55a235dc97b31a5a6d268ce52c9f9518def3e57c60d07,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.5-s390x,sha256:282a98c05aa0f17f758d24d02a8691908e3ac6380fecfaf1517842b5a58aa9fa,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.5-ppc64le,sha256:d6ea9608827eafaae430ce585e924fc931ea953a0b457bc79693d62b166b72c9,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.6-amd64,sha256:c3b2344dd7037b170cba5175a4d1c7f087edffcc2ac25dce619691c1bf19e879,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.6-s390x,sha256:d1cd4607a117d1a0ebec0889e04e99b5e53ae78ec2888461133ad175d96981b9,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.6-ppc64le,sha256:217e21e4ceeca4168936d2d3049b1ccab2dbda5164d319e76fb1825e35a2b820,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.7-amd64,sha256:5e2c71ce1a3ba0f86ecf20880730415928bee051f40bb79e3a3e4b5649987731,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.7-s390x,sha256:d76ca307cb201ad8ab5a83118fea4fbcccb536bcaab436f85160844de88a21a6,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.7-ppc64le,sha256:ef35e16868a0161001d6f914f9e56ce200654c8f1e4d3485f3770aef3fea0425,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.8-amd64,sha256:d51c2d8e76eb38df9460185bc375e043a08d168c36a609e27ce62120d99bdbf7,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.8-s390x,sha256:9869f0bb7a04ab57ece74f4488ce9c932a4a79aef35fa06cc909acc569bc2575,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.8-ppc64le,sha256:95a728dde6d4a79bc996634387be6bef9ef239cb98214001ddae0b50511f2e8c,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.9-amd64,sha256:124c9ba001798fd2bf7464eccc5c6441aacb251cdbf544b5dc490a498781262f,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.9-s390x,sha256:699ec9155d2ff2ca4f10b871ce4181f0507839446f9acbe7fe5f5ea5e55eefd1,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.9-ppc64le,sha256:d94a63b60a6ef821f8bd13248d65999d300423228951c39ff301c2bbb8463621,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.10-amd64,sha256:2c3019afc60dea77a4db1972cf55da0292446412b5d82e8dd343cb13e8f6b157,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.10-s390x,sha256:47c58eb5614669a3e9cace86babd7da967fe10fedb65f0168db3ad213fb521c5,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.10-ppc64le,sha256:f18f33fedf137d77f498a2ee9bc67996fb63383c8bbbbbec212c829847296abd,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.11-amd64,sha256:4fb9c30512ce2fe9b451dfb552a37822d0fd69965082eeefa6af7e339e4327ae,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.11-s390x,sha256:a1259b5f8ec4c940c9314e75a22ed56d629c7ddc5133caf6b94d1733a4147367,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.11-ppc64le,sha256:f2e9c5b95fa67c972ca3cb844ba5ac7fa193db31198b7a093aac6e6bf72c3f08,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,3.0.0-amd64,sha256:68968396dac5a3acc7aea49045e7b59090443ef844369cf64b8408b56dde3b59,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,3.0.0-s390x,sha256:acee018c5d222e5472b73e4724566a4c9ce37f658e542af56bdc9b07ce13b77f,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,3.0.0-ppc64le,sha256:3c5f4c3271d9b00394f8b13ab254c0a5edbce3062b234d80ad797917752f3534,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,3.0.1-amd64,sha256:e9c042c712fe65aee5572f5277b11389b3196e8e4e723877a2e87be0e6c91be6,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,3.0.1-s390x,sha256:5011392db30edfabf477f2f9e10296ea1a99914fb08babd179787a9e87a0cc86,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,3.0.1-ppc64le,sha256:7be77481b19d3b4b3f5b622c0fc27995aa6d86f8b61200c5a781d76d1da7051e,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.0-amd64,sha256:74eece99bcd069d3dbf96b2bbc1121995e46e7600333ee654fa95127b851b7d7,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.0-s390x,sha256:c0c9df108d6feeab6996de7dae6781e47c5f8471800f9a4b324163822843d7d1,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.0-ppc64le,sha256:b739d33f898b2c72f6ae090ba11c402023b746a784725ffafa2c43c932f2ccb1,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.1-amd64,sha256:99de2ae3c911d1bb0bb1d86c755a4b82f3691ca0016d53c9597a3995222e0408,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.1-s390x,sha256:0c6b4f97292f28a7ae6895ff9d661564f9b0420fe8b6873999b000ea97c0d1f8,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.1-ppc64le,sha256:6dcdc7c0d3a8443717a326d614e29cef02f86112170e47a7c08450147cd7d6d4,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.2-amd64,sha256:548d9f52affa30415e28cfc6418ad7f05ef90e561ff1d5cd7f88d02e3693ffe4,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.2-s390x,sha256:d16ba5824de25fc0cdcf3c4bd95b52188df63a9c99821db97c5353b34f4573fc,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.2-ppc64le,sha256:db963d41abba2ebc271e288b01029150119b2b988f77ae281e437245caa517e2,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.3-amd64,sha256:7045afb908c1638081be93acfce0e2f414d1d8686078fd9a55d792503bbcb8c4,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.3-s390x,sha256:d5c4862b5548e224d011b2e2eeb5e44e9ec174b20000fb5bd43aa3ce923fcd28,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.3-ppc64le,sha256:d94b987fa71ad48a0170f8688ac9ea71d28fdb0a5838b02c1811d2b2510767c0,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.4-amd64,sha256:15f6e5e8150553d4fbab9bbf7698a98205eacf528a558671bf4a2f3cff6a0095,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.4-s390x,sha256:416a252170caa1c2a0287321974d812ce8675f0cfd400dad13d0544829cf567c,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.4-ppc64le,sha256:13341d7eadbcf39909d50a8d7be276ecd4d7d314d0c682f0981980bab5e8aa7e,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.5-amd64,sha256:23dca49977813fce7a416f4443833ad146306884c38f2fbed4c47982388756f0,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.5-s390x,sha256:8a40f33d6908686ddec6c8a726155a59f19e19eb7029b586171c734df55c6f0c,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.5-ppc64le,sha256:f9b49605a514e089fd037c31458bad5395fea600156a175646ac1cb74cbf1f0a,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.6-amd64,sha256:ece73a1fb6800c12bb93125dcd9a533d2fd54708926b13f71f27e7d3999fcb10,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.6-s390x,sha256:953e575f1d8637b6caa1cd40c50243164ef328fb01b8ad33087fb71fe925bd6c,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.6-ppc64le,sha256:298e318abcd09f12ea6ad0867fbcc6e95045ff6c6dc357da39c7a37d5ec66930,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.7-amd64,sha256:7060afdd6e74f3d09ddc19d882d0d3a063ee4f2a43eea9f5d0c6312782e5af15,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.7-s390x,sha256:d3462c0a7cb6cc60436c37917c556c2b7e1862ab04553834f191441a4fcde674,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.7-ppc64le,sha256:d18426c63a91c65a91d04733f5f59f2332be5ba5b903edf2f39542f1fcdf616b,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.8-amd64,sha256:46c9866d286ebf14231c00a98ea6ab916db8a6c596204847561892cb19f1e9ee,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.8-s390x,sha256:2684e56e231de68ff14fb6caa3b2785ed3fc7393a99e6f444fd4cc96c8d35e1f,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.8-ppc64le,sha256:789b60a16ce29309dfc4db97bdfff4888334ae1d6a32506ef370faec958ece3e,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.9-amd64,sha256:f201cf2aceaa441f5d252f390b0fd1d66a65fe68b97b45469c2ca31ec6bc8d42,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.9-s390x,sha256:a2ac06c610069e16ee3221a4c4c2632aa6df75d016bf31cd7eb6683f3b2baf20,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.9-ppc64le,sha256:844af5253b77876e305252ac01b771f9edab77d03c3d4a0d0863eb001705140e,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.10-amd64,sha256:befb561b23c1b188f52d677343c11fc33401d285a7ac08ed8b481652028b7453,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.10-s390x,sha256:a11868ccf6a2b07aa3b593e390aa9c7baf2afda416f7592c8618c001425e6e4b,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.10-ppc64le,sha256:d75beada84eed440a723e281c8f14168840ca54a240e4f817e87485a29745bb0,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.11-amd64,sha256:34d1308b84d2eafa0e18b6489d1c31715fafc8e21bf94a071c78dd77593ee5b5,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.11-s390x,sha256:f26fb6dfeace464c081c93129fc821c5cb6d7ce34499eeac279f03470af7c94f,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.11-ppc64le,sha256:339b7d719e3d2b94202a3d8dc045e67dc3a47b9b0dbb7b939330ec3e7ac86239,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.12,sha256:fe8062c7485348a09536e02f6bd644a64b28c5ba61d74be0cc880ae65ea89b96,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.12,sha256:078a3e22637510a9735cab9382caa541d181fe82b7be778d99473b18133ccfb1,LIST,"","","",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.11-amd64,sha256:f19bd66b0e9faed1186e4c474d48a070762726b45ee728214e57a37a3924ed80,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.11-ppc64le,sha256:aa793a1eeb94c0daed8ccd927538be31854038333b6b845b8b4454b6ce8f6432,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.11-s390x,sha256:37dde85c645144534aa426ff01ccd7b7b193ecede47b04205e62adaf9dd6b304,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator-bundle,1.3.11,sha256:130c562435aa3adec23401a4c166df4dc6e03563a80950071d1995267b8d757e,LIST,"","","",0,CASE,olm-bundle,""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.13,sha256:92173564274e5ba8bcc8ab64c945b347fdae5ba444c9527e1a3e6ae93f574f35,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/iaf-flink,4.0.13,sha256:bb2500f2a2f4797bdb7d241e56b7e7f1592da7e45076d6b015db66035d93649d,LIST,"","","",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.12-amd64,sha256:1df0e43b1c784e33ec027e1cfc1348fdcf8270b9da7fef1a2fcf946152761852,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.12-ppc64le,sha256:68bbb7299f8ca4accc5c457422b4b58d6af7049b1c01472b4b2eb5b90da7b317,IMAGE,linux,ppc64le,"",0,CASE,"",""
